uid.x,namedLocation,domainID,siteID,plotID,nrcsDescriptionID.x,collectDate.x,horizonID,horizonName,analysisStartDate,biogeoIDnrcs.x,biogeoSampleType.x,biogeoTopDepth.x,biogeoBottomDepth.x,biogeoCenterDepth.x,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName.x,dataQF.x,uid.y,nrcsDescriptionID.y,collectDate.y,bulkDensProcessedDate,bulkDensMethodPub,bulkDensMethod,bulkDensIDnrcs,bulkDensSampleType,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensThirdBar,bulkDensOvenDry,bulkDensFieldMoist,waterRetentionThirdBar,fieldWaterContent,laboratoryName.y,remarks,dataQF.y,uid,nrcsDescriptionID,collectDate,biogeoIDnrcs.y,biogeoSampleType.y,biogeoTopDepth.y,biogeoBottomDepth.y,biogeoCenterDepth.y,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,laboratoryName,dataQF
3d90db0b-5004-4d34-a873-c66f21b7aa9e,SRER_043.basePlot.all,D14,SRER,SRER_043,S2017AZ019043,2017-11-07,,A,2018-07-09,S2017AZ019043-1,bulk,0,5,2.5,1.008,NA,140,40.9,0.3,0.7,0,5,NA,41.9,100,NA,NA,NA,NA,7.8,8.5,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,0.4,7,3,0.1,0.04,0.02,146,192.3,0.01,0.01,0,0.3,0,0,NA,NA,1.5,NA,7.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8845179b-87f8-446f-a7ba-cc6fe67dcae5,S2017AZ019043,2017-11-07,S2017AZ019043-1,bulk,0,5,2.5,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.5,0,74.8,20.3,4.9,0,NA,7.8,12.5,19.7,20.9,18.4,11,USDA NRCS Kellogg Soil Survey Laboratory,NA
fd38ec6b-c9f8-4566-963e-888686ce1a7a,SRER_026.basePlot.all,D14,SRER,SRER_026,S2017AZ019026,2017-11-08,18N04469,C4,2018-07-03,S2017AZ019026-4,bulk,82,102,92,1.006,NA,NA,3.4,0.1,1,0,3.9,NA,4.5,100,NA,NA,NA,NA,6.6,7.3,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.2,8,2,0,0.01,0.02,130.7,0,0,0.01,0,1.4,0,0,0.9,NA,24,NA,5.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360bdbf5-ffbc-44a0-87fe-64571a421c99,S2017AZ019026,2017-11-08,S2017AZ019026-4,bulk,82,102,92,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.8,0,88,5.8,6.2,NA,NA,4.7,1.1,2.8,12.9,23.5,29.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
397d9334-b892-424a-aab7-4e807778388d,SRER_026.basePlot.all,D14,SRER,SRER_026,S2017AZ019026,2017-11-08,18N04466,C1,2018-07-03,S2017AZ019026-1,bulk,0,8,4,1.005,NA,NA,2.5,0.2,0.5,0,4.3,NA,3.2,74,NA,0,NA,10.7,4.8,5.4,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,0.5,13,6,0,0.02,0.15,143.8,49.6,0,0.03,0,0.7,0,0,2.3,NA,40,NA,11.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24f8e32a-73e4-41fb-961d-3b58e2345311,S2017AZ019026,2017-11-08,S2017AZ019026-1,bulk,0,8,4,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),137.8,38,88.6,6.7,4.7,NA,NA,4.4,2.3,2.9,5.7,16.8,34.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
4698ed5a-f4d7-4e03-a1d8-3b8fb174135e,SRER_026.basePlot.all,D14,SRER,SRER_026,S2017AZ019026,2017-11-08,,C3,2018-07-03,S2017AZ019026-3,bulk,41,82,61.5,1.006,NA,NA,3.8,0.2,1,0,4.3,NA,5,100,NA,NA,NA,NA,6.8,7.5,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0.3,8,2,0,0.02,0.03,185.3,0,0.01,0.02,0,0.9,0,0,0.6,NA,19.5,NA,4.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e059c897-14f1-48b8-b14b-7c57e16dcf71,S2017AZ019026,2017-11-08,S2017AZ019026-3,bulk,41,82,61.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),9.2,0,87.8,6.4,5.8,NA,NA,5.2,1.2,1.9,6.1,15.4,29.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
8bced9ef-a9a7-4c93-87b2-eb7406d75a2f,SRER_026.basePlot.all,D14,SRER,SRER_026,S2017AZ019026,2017-11-08,,C2,2018-07-03,S2017AZ019026-2,bulk,8,41,24.5,1.006,NA,NA,3.8,0.3,1.1,0,5,NA,5.2,100,NA,NA,NA,NA,6.5,7.3,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.4,9,3,0,0.01,0.02,189.9,57,0,0.02,0,0.9,0,0,1.3,NA,24.6,NA,8.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993c7d00-b089-4c04-bfc5-b823e800d5c9,S2017AZ019026,2017-11-08,S2017AZ019026-2,bulk,8,41,24.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),7.7,0,85.7,7.6,6.7,NA,NA,5.1,2.5,3.4,8.8,19.5,31.9,USDA NRCS Kellogg Soil Survey Laboratory,NA
f0ac48bf-a590-4af3-8822-1dc95db48181,SRER_023.basePlot.all,D14,SRER,SRER_023,S2017AZ019023,2017-11-09,18N04458,C,2018-07-02,S2017AZ019023-1,bulk,0,8,4,1.003,NA,NA,1.1,0.2,0.3,0,2.2,6,1.6,73,1.7,0.1,NA,11.6,4.8,5.3,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.4,5,2,0,0.01,0.01,51.3,0,0,0.01,0,0.5,0,0,1.9,NA,42.1,NA,12,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f9222b1e-6236-4991-98d2-48f492709904,S2017AZ019023,2017-11-09,S2017AZ019023-1,bulk,0,8,4,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),102.8,38.1,91.1,5.7,3.2,NA,NA,3.1,2.6,4.8,11.6,18.4,33,USDA NRCS Kellogg Soil Survey Laboratory,NA
7c9cb05a-f017-4f2c-987e-34272a06fe8c,SRER_023.basePlot.all,D14,SRER,SRER_023,S2017AZ019023,2017-11-09,18N04459,Bw1,2018-07-02,S2017AZ019023-2,bulk,8,46,27,1.006,NA,NA,3.3,0.2,1.1,0,4.4,NA,4.6,100,NA,NA,NA,NA,5.4,6.4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.4,5,2,0,0.02,0.03,182.8,12.1,0,0.02,0,0.8,0,0,1.7,NA,30,NA,11.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca51400f-f83b-40ab-98bb-68bfdd2dbb5e,S2017AZ019023,2017-11-09,S2017AZ019023-2,bulk,8,46,27,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),12.1,0,81.3,10.3,8.4,NA,NA,5.2,5.1,6.4,11.5,20.9,24.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
a653b6a1-b721-4e67-9992-6143068da147,SRER_023.basePlot.all,D14,SRER,SRER_023,S2017AZ019023,2017-11-09,18N04461,Bw3,2018-07-02,S2017AZ019023-4,bulk,86,102,94,1.009,NA,NA,3.5,0.1,1.1,0,3.9,NA,4.7,100,NA,NA,NA,NA,6.5,7.4,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.1,12,1,0,0.02,0.07,154.9,28.3,0.01,0.02,0,0.8,0,0,1.1,NA,28.9,NA,7.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eaece190-50aa-4b89-9151-4c255efd50a1,S2017AZ019023,2017-11-09,S2017AZ019023-4,bulk,86,102,94,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),5.6,0,85.2,7.4,7.4,NA,NA,5.1,2.3,2.9,8.8,14.4,27.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
bcaa4c31-abdc-4d1e-954a-90b7e61d8e5a,SRER_023.basePlot.all,D14,SRER,SRER_023,S2017AZ019023,2017-11-09,18N04460,Bw2,2018-07-02,S2017AZ019023-3,bulk,46,86,66,1.008,NA,NA,4.2,0.1,1.3,0,5,NA,5.6,100,NA,NA,NA,NA,6,6.9,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.3,6,2,0,0.02,0.02,181.8,0,0.01,0.01,0,0.8,0,0.1,1.7,NA,26,NA,8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543a4f59-3d86-4e50-b0cc-6cb8e0dad4b0,S2017AZ019023,2017-11-09,S2017AZ019023-3,bulk,46,86,66,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),5.2,0,85.9,7,7.1,NA,NA,4.6,2.4,2.5,5.5,12.4,26.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
fbfeb2b8-a89f-424b-a1af-04b86a678852,SRER_018.basePlot.all,D14,SRER,SRER_018,S2017AZ019018,2017-11-20,,C,2018-07-02,S2017AZ019018-1,bulk,0,10,5,1.005,NA,NA,3,0.3,0.4,0,3.2,NA,3.7,100,NA,NA,NA,NA,6.5,7.1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.5,7,3,0,0.01,0.02,118.5,52.2,0,0.01,0,0.5,0,0,1,NA,52.5,NA,8.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61dc4cc8-fb4f-4409-bdef-4a7183725d83,S2017AZ019018,2017-11-20,S2017AZ019018-1,bulk,0,10,5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.5,0,85.2,10.2,4.6,NA,NA,3.9,6.3,11.4,22.9,17.2,18.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
f0189f3d-427f-40c3-9ab7-27ca9e70b450,SRER_018.basePlot.all,D14,SRER,SRER_018,S2017AZ019018,2017-11-20,18N04457,2C3,2018-07-02,S2017AZ019018-4,bulk,77,100,88.5,1.04,NA,0,32.5,0.5,1.5,0.3,22.7,NA,34.8,100,NA,NA,NA,NA,7.7,8.1,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0.4,10,4,0,0.06,0.05,755,362.5,0.04,0.04,0.1,1.3,0.1,0.2,1.3,NA,36.2,NA,8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12f2f994-f549-464c-bd00-6c20749d51f7,S2017AZ019018,2017-11-20,S2017AZ019018-4,bulk,77,100,88.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.4,0,23.9,46,30.1,NA,NA,34.6,11.4,6.3,5.4,3.6,4.2,USDA NRCS Kellogg Soil Survey Laboratory,NA
c7854998-d654-486b-9715-501866b9b413,SRER_018.basePlot.all,D14,SRER,SRER_018,S2017AZ019018,2017-11-20,18N04455,2C1,2018-07-02,S2017AZ019018-2,bulk,10,33,21.5,1.014,NA,0,15.8,0.3,0.9,0,8.9,NA,17,100,NA,NA,NA,NA,7.7,8.4,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,0.4,9,4,0,0.03,0.03,346.2,183.8,0.01,0.02,0.1,1,0,0.1,0,NA,57.2,NA,6.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629753b-c4c5-4f94-9b23-908bdd3e7441,S2017AZ019018,2017-11-20,S2017AZ019018-2,bulk,10,33,21.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.8,0,51.6,38.3,10.1,NA,NA,18.5,19.8,19.7,14.9,10.1,5.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
1e6f16f0-e93b-49c2-9a55-59af319bdac8,SRER_018.basePlot.all,D14,SRER,SRER_018,S2017AZ019018,2017-11-20,,2C2,2018-07-02,S2017AZ019018-3,bulk,33,77,55,1.026,NA,10,31,0.5,1.9,0,16.9,NA,33.4,100,NA,NA,NA,NA,7.8,8.4,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,0.7,9,6,0,0.05,0.03,640,271.2,0.02,0.05,0.1,1.2,0.1,0.1,0.1,NA,43.1,NA,4.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b668d26d-a89e-4661-8bdf-77955097b6f9,S2017AZ019018,2017-11-20,S2017AZ019018-3,bulk,33,77,55,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.8,0,27,55.1,17.9,NA,NA,37.9,17.2,9.6,6.4,4.8,3.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
6b3b75c0-71b0-4a48-8416-03bf2470fa54,SRER_004.basePlot.all,D14,SRER,SRER_004,S2017AZ019004,2017-12-04,18N04441,Bt2,2018-07-02,S2017AZ019004-3,bulk,8,38,23,1.035,NA,0,18.9,0.6,2.5,0,17.9,NA,22,100,NA,NA,NA,NA,7.3,7.8,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,1.1,7,8,0,0.09,0.04,169.2,0,0.04,0.02,0,0.6,0,0.1,1.7,NA,3.5,NA,1.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d746c950-4f2e-44b5-896c-162fb64ab4f3,S2017AZ019004,2017-12-04,S2017AZ019004-3,bulk,8,38,23,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.7,0,49.6,14.1,36.3,NA,NA,9.9,4.2,8,9.5,10.1,10.2,USDA NRCS Kellogg Soil Survey Laboratory,NA
507dd578-6581-48dd-bbd9-e81d980f782c,SRER_004.basePlot.all,D14,SRER,SRER_004,S2017AZ019004,2017-12-04,18N04482,Bkkm,2018-07-02,S2017AZ019004-4,bulk,38,100,69,1.009,NA,500,39,0.1,1,0,4.7,NA,40.1,100,NA,NA,NA,NA,7.8,8.5,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,0.6,4,3,0,0.02,0.01,29.3,0,0.01,0.01,0,0.5,0,0,NA,NA,1.5,NA,0.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fd0c63e3-fa6f-4176-b14e-1e8b85dee99f,S2017AZ019004,2017-12-04,S2017AZ019004-4,bulk,38,100,69,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),189.2,169.9,76,13.3,10.7,5.1,NA,11.2,2.1,3.5,5.4,8.9,17.9,USDA NRCS Kellogg Soil Survey Laboratory,NA
d342254a-50df-459e-9d06-99dd92498142,SRER_004.basePlot.all,D14,SRER,SRER_004,S2017AZ019004,2017-12-04,18N04440,Bt1,2018-07-02,S2017AZ019004-2,bulk,3,8,5.5,1.021,NA,0,14,0.9,2.2,0,13.4,NA,17.1,100,NA,NA,NA,NA,7.5,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,1,7,7,0,0.06,0.04,148.8,7.1,0.03,0.02,0,0.6,0,0.1,0.6,NA,21.6,NA,9.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7a0aa3e9-7fd0-4639-b6cf-65bc914e9d90,S2017AZ019004,2017-12-04,S2017AZ019004-2,bulk,3,8,5.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.6,0,59.3,16.7,24,NA,NA,8.8,7.9,14.9,10.6,12.2,12.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
54f77aab-b6cf-47f3-8518-02f472cb17ff,SRER_004.basePlot.all,D14,SRER,SRER_004,S2017AZ019004,2017-12-04,18N04439,A,2018-07-02,S2017AZ019004-1,bulk,0,3,1.5,1.017,NA,0,14.1,0.8,2.1,0,10.8,NA,17,100,NA,NA,NA,NA,7.4,8,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,1,8,8,0.1,0.06,0.04,187.1,42.9,0.03,0.02,0.1,1.3,0,0.1,0.6,NA,38.8,NA,17.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,def14883-a33c-4e42-b0a1-11f56102c81e,S2017AZ019004,2017-12-04,S2017AZ019004-1,bulk,0,3,1.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.1,0,64.5,17.1,18.4,NA,NA,8.4,8.7,11.3,16.7,12.6,14.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
918b3330-01ce-41b9-a14d-f60f40649836,SRER_014.basePlot.all,D14,SRER,SRER_014,S2017AZ019014,2017-12-05,18N04451,Bw1,2018-07-02,S2017AZ019014-2,bulk,3,30,16.5,1.006,NA,NA,2.4,0.1,0.7,0,3.1,NA,3.2,100,NA,NA,NA,NA,5.4,6.4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0.4,6,2,0,0.02,0.03,170.9,47.2,0,0.01,0,0.7,0,0,1.1,NA,18.7,NA,9.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a71e8916-cf06-40cd-bf21-97da24b21cd0,S2017AZ019014,2017-12-05,S2017AZ019014-2,bulk,3,30,16.5,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.5,0,79.6,13.3,7.1,NA,NA,5.5,7.8,10.2,13.9,17.9,21.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
9f092fd8-2948-4c6e-83db-45c167d65590,SRER_014.basePlot.all,D14,SRER,SRER_014,S2017AZ019014,2017-12-05,18N04450,A,2018-07-02,S2017AZ019014-1,bulk,0,3,1.5,1.005,NA,NA,2.2,0.3,0.7,0,3.1,NA,3.2,100,NA,NA,NA,NA,6,6.7,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0.6,7,4,0,0.02,0.05,149.2,51.4,0,0.01,0,0.7,0,0,1,NA,39.4,NA,15,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380963a4-ed05-4779-8b0b-56eb941877a3,S2017AZ019014,2017-12-05,S2017AZ019014-1,bulk,0,3,1.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3.1,0,81.4,13.9,4.7,NA,NA,5.6,8.3,10.9,16.5,21.8,23.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
eacd0dfa-1694-408a-a605-8701292f3bb4,SRER_014.basePlot.all,D14,SRER,SRER_014,S2017AZ019014,2017-12-05,18N04452,Bw2,2018-07-02,S2017AZ019014-3,bulk,30,76,53,1.009,NA,NA,4.6,0.1,1.4,0,5.1,NA,6.1,100,NA,NA,NA,NA,6.2,7.1,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.3,4,1,0,0.02,0.05,187,62,0.01,0.01,0,0.7,0,0.1,1,NA,11.5,NA,2.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c35ace4b-ec31-4f77-9216-fd96e00f24f6,S2017AZ019014,2017-12-05,S2017AZ019014-3,bulk,30,76,53,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3.5,0,77.2,12.9,9.9,NA,NA,6.1,6.8,8.3,12.4,19.3,25,USDA NRCS Kellogg Soil Survey Laboratory,NA
29a727c6-fd23-4039-bc5a-962637159bc3,SRER_014.basePlot.all,D14,SRER,SRER_014,S2017AZ019014,2017-12-05,18N04453,2C,2018-07-02,S2017AZ019014-4,bulk,76,102,89,1.007,NA,NA,3.3,0.1,0.9,0,3.5,NA,4.3,100,NA,NA,NA,NA,6.7,7.6,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.2,4,1,0,0.02,0.17,163,29,0.01,0.02,0,0.7,0,0,0.7,NA,31.7,NA,2.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e6a94180-601a-499c-a40a-686b1a96bc94,S2017AZ019014,2017-12-05,S2017AZ019014-4,bulk,76,102,89,2018-09-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.6,0,86.3,7.2,6.5,NA,NA,4.1,3.1,3.8,9.2,19,27.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
d4b97dc1-074f-4e27-bca0-41ab5d24488b,SRER_007.basePlot.all,D14,SRER,SRER_007,S2017AZ019007,2017-12-06,,A1,2018-07-02,S2017AZ019007-1,bulk,0,3,1.5,1.005,NA,NA,2.8,0.3,0.7,0,3.6,NA,3.8,100,NA,NA,NA,NA,6.3,6.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.8,6,5,0,0.02,0.1,134.5,55.8,0.01,0.02,0,0.6,0,0,2,NA,48.1,NA,17.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179a894-8f66-4f9d-a9ec-a6efd7c1bddf,S2017AZ019007,2017-12-06,S2017AZ019007-1,bulk,0,3,1.5,2018-08-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.2,0,78.4,17,4.6,NA,NA,7.3,9.7,8.8,17.4,22.4,22.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
