plotID,collectDate,horizonName,variable,value
MOAB_002,2016-04-27,Bk1,biogeoCenterDepth,61.5
MOAB_002,2016-04-27,Bk1,coarseFrag2To5,94.5
MOAB_002,2016-04-27,Bk1,coarseFrag5To20,196.8
MOAB_002,2016-04-27,Bk1,sandTotal,74.5
MOAB_002,2016-04-27,Bk1,siltTotal,10.6
MOAB_002,2016-04-27,Bk1,clayTotal,14.9
MOAB_002,2016-04-27,Bk1,carbonateClay,5.9
MOAB_002,2016-04-27,Bk1,clayFineContent,NA
MOAB_002,2016-04-27,Bk1,siltFineContent,5.2
MOAB_002,2016-04-27,Bk1,siltCoarseContent,5.4
MOAB_002,2016-04-27,Bk1,sandVeryFineContent,31.4
MOAB_002,2016-04-27,Bk1,sandFineContent,35.8
MOAB_002,2016-04-27,Bk1,sandMediumContent,5.5
MOAB_002,2016-04-27,Bk1,sandCoarseContent,1.6
MOAB_002,2016-04-27,Bw1,biogeoTopDepth,7
MOAB_002,2016-04-27,Bw1,biogeoBottomDepth,23
MOAB_002,2016-04-27,Bw1,biogeoCenterDepth,15
MOAB_002,2016-04-27,Bw1,coarseFrag2To5,3.4
MOAB_002,2016-04-27,Bw1,coarseFrag5To20,0
MOAB_002,2016-04-27,Bw1,sandTotal,78.8
MOAB_002,2016-04-27,Bw1,siltTotal,11.1
MOAB_002,2016-04-27,Bw1,clayTotal,10.1
MOAB_002,2016-04-27,Bw1,carbonateClay,0
MOAB_002,2016-04-27,Bw1,clayFineContent,NA
MOAB_002,2016-04-27,Bw1,siltFineContent,3.4
MOAB_002,2016-04-27,Bw1,siltCoarseContent,7.7
MOAB_002,2016-04-27,Bw1,sandVeryFineContent,40
MOAB_002,2016-04-27,Bw1,sandFineContent,33.9
MOAB_002,2016-04-27,Bw1,sandMediumContent,4.1
MOAB_002,2016-04-27,Bw1,sandCoarseContent,0.7
MOAB_013,2016-04-27,Btk,biogeoTopDepth,21
MOAB_013,2016-04-27,Btk,biogeoBottomDepth,49
MOAB_013,2016-04-27,Btk,biogeoCenterDepth,35
MOAB_013,2016-04-27,Btk,coarseFrag2To5,5.1
MOAB_013,2016-04-27,Btk,coarseFrag5To20,4.1
MOAB_013,2016-04-27,Btk,sandTotal,76.5
MOAB_013,2016-04-27,Btk,siltTotal,11.2
MOAB_013,2016-04-27,Btk,clayTotal,12.3
MOAB_013,2016-04-27,Btk,carbonateClay,2.3
MOAB_013,2016-04-27,Btk,clayFineContent,NA
MOAB_013,2016-04-27,Btk,siltFineContent,4.2
MOAB_013,2016-04-27,Btk,siltCoarseContent,7
MOAB_013,2016-04-27,Btk,sandVeryFineContent,40.6
MOAB_013,2016-04-27,Btk,sandFineContent,32.7
MOAB_013,2016-04-27,Btk,sandMediumContent,2.7
MOAB_013,2016-04-27,Btk,sandCoarseContent,0.3
MOAB_002,2016-04-27,A,biogeoTopDepth,0
MOAB_002,2016-04-27,A,biogeoBottomDepth,7
MOAB_002,2016-04-27,A,biogeoCenterDepth,3.5
MOAB_002,2016-04-27,A,coarseFrag2To5,0
MOAB_002,2016-04-27,A,coarseFrag5To20,0
MOAB_002,2016-04-27,A,sandTotal,83.5
MOAB_002,2016-04-27,A,siltTotal,8.6
MOAB_002,2016-04-27,A,clayTotal,7.9
MOAB_002,2016-04-27,A,carbonateClay,0
MOAB_002,2016-04-27,A,clayFineContent,NA
MOAB_002,2016-04-27,A,siltFineContent,2.2
MOAB_002,2016-04-27,A,siltCoarseContent,6.4
MOAB_002,2016-04-27,A,sandVeryFineContent,33.5
MOAB_002,2016-04-27,A,sandFineContent,44.5
MOAB_002,2016-04-27,A,sandMediumContent,4.6
MOAB_002,2016-04-27,A,sandCoarseContent,0.8
MOAB_016,2016-04-27,A,biogeoTopDepth,0
MOAB_016,2016-04-27,A,biogeoBottomDepth,7
MOAB_016,2016-04-27,A,biogeoCenterDepth,3.5
MOAB_016,2016-04-27,A,coarseFrag2To5,2.9
MOAB_016,2016-04-27,A,coarseFrag5To20,1.1
MOAB_016,2016-04-27,A,sandTotal,79.8
MOAB_016,2016-04-27,A,siltTotal,14.1
MOAB_016,2016-04-27,A,clayTotal,6.1
MOAB_016,2016-04-27,A,carbonateClay,0
MOAB_016,2016-04-27,A,clayFineContent,NA
MOAB_016,2016-04-27,A,siltFineContent,4.6
MOAB_016,2016-04-27,A,siltCoarseContent,9.5
MOAB_016,2016-04-27,A,sandVeryFineContent,36
MOAB_016,2016-04-27,A,sandFineContent,38.6
MOAB_016,2016-04-27,A,sandMediumContent,4.3
MOAB_016,2016-04-27,A,sandCoarseContent,0.8
MOAB_002,2016-04-27,Bw2,biogeoTopDepth,23
MOAB_002,2016-04-27,Bw2,biogeoBottomDepth,52
MOAB_002,2016-04-27,Bw2,biogeoCenterDepth,37.5
MOAB_002,2016-04-27,Bw2,coarseFrag2To5,3.6
MOAB_002,2016-04-27,Bw2,coarseFrag5To20,0.4
MOAB_002,2016-04-27,Bw2,sandTotal,75.1
MOAB_002,2016-04-27,Bw2,siltTotal,14.2
MOAB_002,2016-04-27,Bw2,clayTotal,10.7
MOAB_002,2016-04-27,Bw2,carbonateClay,1.5
MOAB_002,2016-04-27,Bw2,clayFineContent,NA
MOAB_002,2016-04-27,Bw2,siltFineContent,4.3
MOAB_002,2016-04-27,Bw2,siltCoarseContent,9.9
MOAB_002,2016-04-27,Bw2,sandVeryFineContent,38.3
MOAB_002,2016-04-27,Bw2,sandFineContent,32.6
MOAB_002,2016-04-27,Bw2,sandMediumContent,3.7
MOAB_002,2016-04-27,Bw2,sandCoarseContent,0.5
MOAB_002,2016-04-27,Bk2,biogeoTopDepth,71
MOAB_002,2016-04-27,Bk2,biogeoBottomDepth,100
MOAB_002,2016-04-27,Bk2,biogeoCenterDepth,85.5
MOAB_002,2016-04-27,Bk2,coarseFrag2To5,1.5
MOAB_002,2016-04-27,Bk2,coarseFrag5To20,1.3
MOAB_002,2016-04-27,Bk2,sandTotal,74.9
MOAB_002,2016-04-27,Bk2,siltTotal,12.4
MOAB_002,2016-04-27,Bk2,clayTotal,12.7
MOAB_002,2016-04-27,Bk2,carbonateClay,5.9
MOAB_002,2016-04-27,Bk2,clayFineContent,NA
MOAB_002,2016-04-27,Bk2,siltFineContent,5.8
MOAB_002,2016-04-27,Bk2,siltCoarseContent,6.6
MOAB_002,2016-04-27,Bk2,sandVeryFineContent,27.3
MOAB_002,2016-04-27,Bk2,sandFineContent,42.1
MOAB_002,2016-04-27,Bk2,sandMediumContent,2.8
MOAB_002,2016-04-27,Bk2,sandCoarseContent,2.3
MOAB_028,2016-04-27,Bk,biogeoTopDepth,9
MOAB_028,2016-04-27,Bk,biogeoBottomDepth,28
MOAB_028,2016-04-27,Bk,biogeoCenterDepth,18.5
MOAB_028,2016-04-27,Bk,coarseFrag2To5,102.7
MOAB_028,2016-04-27,Bk,coarseFrag5To20,6.8
MOAB_028,2016-04-27,Bk,sandTotal,5.4
MOAB_028,2016-04-27,Bk,siltTotal,66.1
MOAB_028,2016-04-27,Bk,clayTotal,28.5
MOAB_028,2016-04-27,Bk,carbonateClay,3.8
MOAB_028,2016-04-27,Bk,clayFineContent,NA
MOAB_028,2016-04-27,Bk,siltFineContent,49.2
MOAB_028,2016-04-27,Bk,siltCoarseContent,16.9
MOAB_028,2016-04-27,Bk,sandVeryFineContent,4.4
MOAB_028,2016-04-27,Bk,sandFineContent,0.7
MOAB_028,2016-04-27,Bk,sandMediumContent,0.2
MOAB_028,2016-04-27,Bk,sandCoarseContent,0.1
MOAB_013,2016-04-27,Bt,biogeoTopDepth,9
MOAB_013,2016-04-27,Bt,biogeoBottomDepth,21
MOAB_013,2016-04-27,Bt,biogeoCenterDepth,15
MOAB_013,2016-04-27,Bt,coarseFrag2To5,1.2
MOAB_013,2016-04-27,Bt,coarseFrag5To20,2.1
MOAB_013,2016-04-27,Bt,sandTotal,77.4
MOAB_013,2016-04-27,Bt,siltTotal,10.4
MOAB_013,2016-04-27,Bt,clayTotal,12.2
MOAB_013,2016-04-27,Bt,carbonateClay,0
MOAB_013,2016-04-27,Bt,clayFineContent,NA
MOAB_013,2016-04-27,Bt,siltFineContent,3.6
MOAB_013,2016-04-27,Bt,siltCoarseContent,6.8
MOAB_013,2016-04-27,Bt,sandVeryFineContent,40.9
MOAB_013,2016-04-27,Bt,sandFineContent,33.7
MOAB_013,2016-04-27,Bt,sandMediumContent,2.3
MOAB_013,2016-04-27,Bt,sandCoarseContent,0.4
MOAB_025,2016-04-27,Bk,biogeoTopDepth,7
MOAB_025,2016-04-27,Bk,biogeoBottomDepth,24
MOAB_025,2016-04-27,Bk,biogeoCenterDepth,15.5
MOAB_025,2016-04-27,Bk,coarseFrag2To5,39.2
MOAB_025,2016-04-27,Bk,coarseFrag5To20,27.2
MOAB_025,2016-04-27,Bk,sandTotal,40.1
MOAB_025,2016-04-27,Bk,siltTotal,26.8
MOAB_025,2016-04-27,Bk,clayTotal,33.1
MOAB_025,2016-04-27,Bk,carbonateClay,10.8
MOAB_025,2016-04-27,Bk,clayFineContent,NA
MOAB_025,2016-04-27,Bk,siltFineContent,13.5
MOAB_025,2016-04-27,Bk,siltCoarseContent,13.3
MOAB_025,2016-04-27,Bk,sandVeryFineContent,3.2
MOAB_025,2016-04-27,Bk,sandFineContent,21.7
MOAB_025,2016-04-27,Bk,sandMediumContent,13.9
MOAB_025,2016-04-27,Bk,sandCoarseContent,0.9
MOAB_025,2016-04-27,Btk1,biogeoTopDepth,24
MOAB_025,2016-04-27,Btk1,biogeoBottomDepth,48
MOAB_025,2016-04-27,Btk1,biogeoCenterDepth,36
MOAB_025,2016-04-27,Btk1,coarseFrag2To5,110.2
MOAB_025,2016-04-27,Btk1,coarseFrag5To20,38.2
MOAB_025,2016-04-27,Btk1,sandTotal,33.3
MOAB_025,2016-04-27,Btk1,siltTotal,28.4
MOAB_025,2016-04-27,Btk1,clayTotal,38.3
MOAB_025,2016-04-27,Btk1,carbonateClay,17.1
MOAB_025,2016-04-27,Btk1,clayFineContent,NA
MOAB_025,2016-04-27,Btk1,siltFineContent,11.9
MOAB_025,2016-04-27,Btk1,siltCoarseContent,16.5
MOAB_025,2016-04-27,Btk1,sandVeryFineContent,24.7
MOAB_025,2016-04-27,Btk1,sandFineContent,6
MOAB_025,2016-04-27,Btk1,sandMediumContent,2.3
MOAB_025,2016-04-27,Btk1,sandCoarseContent,0.3
MOAB_016,2016-04-27,Bt2,biogeoTopDepth,22
MOAB_016,2016-04-27,Bt2,biogeoBottomDepth,52
MOAB_016,2016-04-27,Bt2,biogeoCenterDepth,37
MOAB_016,2016-04-27,Bt2,coarseFrag2To5,7.3
MOAB_016,2016-04-27,Bt2,coarseFrag5To20,2.8
MOAB_016,2016-04-27,Bt2,sandTotal,71.1
MOAB_016,2016-04-27,Bt2,siltTotal,17.9
MOAB_016,2016-04-27,Bt2,clayTotal,11
MOAB_016,2016-04-27,Bt2,carbonateClay,2.6
MOAB_016,2016-04-27,Bt2,clayFineContent,NA
MOAB_016,2016-04-27,Bt2,siltFineContent,7.7
MOAB_016,2016-04-27,Bt2,siltCoarseContent,10.2
MOAB_016,2016-04-27,Bt2,sandVeryFineContent,32.4
MOAB_016,2016-04-27,Bt2,sandFineContent,32.8
MOAB_016,2016-04-27,Bt2,sandMediumContent,4.3
MOAB_016,2016-04-27,Bt2,sandCoarseContent,1
MOAB_025,2016-04-27,Btk2,biogeoTopDepth,48
MOAB_025,2016-04-27,Btk2,biogeoBottomDepth,81
MOAB_025,2016-04-27,Btk2,biogeoCenterDepth,64.5
MOAB_025,2016-04-27,Btk2,coarseFrag2To5,13.3
MOAB_025,2016-04-27,Btk2,coarseFrag5To20,9.8
MOAB_025,2016-04-27,Btk2,sandTotal,34.1
MOAB_025,2016-04-27,Btk2,siltTotal,30.1
MOAB_025,2016-04-27,Btk2,clayTotal,35.8
MOAB_025,2016-04-27,Btk2,carbonateClay,15.9
MOAB_025,2016-04-27,Btk2,clayFineContent,NA
MOAB_025,2016-04-27,Btk2,siltFineContent,12.9
MOAB_025,2016-04-27,Btk2,siltCoarseContent,17.2
MOAB_025,2016-04-27,Btk2,sandVeryFineContent,29.3
MOAB_025,2016-04-27,Btk2,sandFineContent,3.8
MOAB_025,2016-04-27,Btk2,sandMediumContent,0.9
MOAB_025,2016-04-27,Btk2,sandCoarseContent,0.1
MOAB_028,2016-04-27,A,biogeoTopDepth,0
MOAB_028,2016-04-27,A,biogeoBottomDepth,9
MOAB_028,2016-04-27,A,biogeoCenterDepth,4.5
MOAB_028,2016-04-27,A,coarseFrag2To5,23.1
MOAB_028,2016-04-27,A,coarseFrag5To20,85.5
MOAB_028,2016-04-27,A,sandTotal,25.3
MOAB_028,2016-04-27,A,siltTotal,37.5
MOAB_028,2016-04-27,A,clayTotal,37.2
MOAB_028,2016-04-27,A,carbonateClay,7.2
MOAB_028,2016-04-27,A,clayFineContent,NA
MOAB_028,2016-04-27,A,siltFineContent,31.9
MOAB_028,2016-04-27,A,siltCoarseContent,5.6
MOAB_028,2016-04-27,A,sandVeryFineContent,10
MOAB_028,2016-04-27,A,sandFineContent,11.6
MOAB_028,2016-04-27,A,sandMediumContent,2.5
MOAB_028,2016-04-27,A,sandCoarseContent,0.7
MOAB_016,2016-04-27,Bt1,biogeoTopDepth,7
MOAB_016,2016-04-27,Bt1,biogeoBottomDepth,22
MOAB_016,2016-04-27,Bt1,biogeoCenterDepth,14.5
MOAB_016,2016-04-27,Bt1,coarseFrag2To5,7.9
MOAB_016,2016-04-27,Bt1,coarseFrag5To20,2.9
MOAB_016,2016-04-27,Bt1,sandTotal,72.9
MOAB_016,2016-04-27,Bt1,siltTotal,16.8
MOAB_016,2016-04-27,Bt1,clayTotal,10.3
MOAB_016,2016-04-27,Bt1,carbonateClay,1.8
MOAB_016,2016-04-27,Bt1,clayFineContent,NA
MOAB_016,2016-04-27,Bt1,siltFineContent,7.2
MOAB_016,2016-04-27,Bt1,siltCoarseContent,9.6
MOAB_016,2016-04-27,Bt1,sandVeryFineContent,28.8
MOAB_016,2016-04-27,Bt1,sandFineContent,38.4
MOAB_016,2016-04-27,Bt1,sandMediumContent,5
MOAB_016,2016-04-27,Bt1,sandCoarseContent,0.2
MOAB_003,2016-04-27,A,biogeoTopDepth,0
MOAB_003,2016-04-27,A,biogeoBottomDepth,11
MOAB_003,2016-04-27,A,biogeoCenterDepth,5.5
MOAB_003,2016-04-27,A,coarseFrag2To5,36.3
MOAB_003,2016-04-27,A,coarseFrag5To20,130.8
MOAB_003,2016-04-27,A,sandTotal,52.9
MOAB_003,2016-04-27,A,siltTotal,27.9
MOAB_003,2016-04-27,A,clayTotal,19.2
MOAB_003,2016-04-27,A,carbonateClay,4.3
MOAB_003,2016-04-27,A,clayFineContent,NA
MOAB_003,2016-04-27,A,siltFineContent,15.1
MOAB_003,2016-04-27,A,siltCoarseContent,12.8
MOAB_003,2016-04-27,A,sandVeryFineContent,21
MOAB_003,2016-04-27,A,sandFineContent,23.8
MOAB_003,2016-04-27,A,sandMediumContent,4.3
MOAB_003,2016-04-27,A,sandCoarseContent,2.3
MOAB_016,2016-04-27,Bk1,biogeoTopDepth,52
MOAB_016,2016-04-27,Bk1,biogeoBottomDepth,73
MOAB_016,2016-04-27,Bk1,biogeoCenterDepth,62.5
MOAB_016,2016-04-27,Bk1,coarseFrag2To5,62.4
MOAB_016,2016-04-27,Bk1,coarseFrag5To20,29
MOAB_016,2016-04-27,Bk1,sandTotal,70.7
MOAB_016,2016-04-27,Bk1,siltTotal,11.9
MOAB_016,2016-04-27,Bk1,clayTotal,17.4
MOAB_016,2016-04-27,Bk1,carbonateClay,9.8
MOAB_016,2016-04-27,Bk1,clayFineContent,NA
MOAB_016,2016-04-27,Bk1,siltFineContent,6.3
MOAB_016,2016-04-27,Bk1,siltCoarseContent,5.6
MOAB_016,2016-04-27,Bk1,sandVeryFineContent,23
MOAB_016,2016-04-27,Bk1,sandFineContent,33.8
MOAB_016,2016-04-27,Bk1,sandMediumContent,7.6
MOAB_016,2016-04-27,Bk1,sandCoarseContent,3
MOAB_003,2016-04-27,BC,biogeoTopDepth,11
MOAB_003,2016-04-27,BC,biogeoBottomDepth,31
MOAB_003,2016-04-27,BC,biogeoCenterDepth,21
MOAB_003,2016-04-27,BC,coarseFrag2To5,202.4
MOAB_003,2016-04-27,BC,coarseFrag5To20,203.8
MOAB_003,2016-04-27,BC,sandTotal,58.1
MOAB_003,2016-04-27,BC,siltTotal,26.3
MOAB_003,2016-04-27,BC,clayTotal,15.6
MOAB_003,2016-04-27,BC,carbonateClay,3.2
MOAB_003,2016-04-27,BC,clayFineContent,NA
MOAB_003,2016-04-27,BC,siltFineContent,15.7
MOAB_003,2016-04-27,BC,siltCoarseContent,10.6
MOAB_003,2016-04-27,BC,sandVeryFineContent,26.1
MOAB_003,2016-04-27,BC,sandFineContent,26.1
MOAB_003,2016-04-27,BC,sandMediumContent,4
MOAB_003,2016-04-27,BC,sandCoarseContent,1.5
MOAB_016,2016-04-27,Bk2,biogeoTopDepth,73
MOAB_016,2016-04-27,Bk2,biogeoBottomDepth,100
MOAB_016,2016-04-27,Bk2,biogeoCenterDepth,86.5
MOAB_016,2016-04-27,Bk2,coarseFrag2To5,125.2
MOAB_016,2016-04-27,Bk2,coarseFrag5To20,91
MOAB_016,2016-04-27,Bk2,sandTotal,72
MOAB_016,2016-04-27,Bk2,siltTotal,9.6
MOAB_016,2016-04-27,Bk2,clayTotal,18.4
MOAB_016,2016-04-27,Bk2,carbonateClay,12.7
MOAB_016,2016-04-27,Bk2,clayFineContent,NA
MOAB_016,2016-04-27,Bk2,siltFineContent,5.6
MOAB_016,2016-04-27,Bk2,siltCoarseContent,4
MOAB_016,2016-04-27,Bk2,sandVeryFineContent,20.2
MOAB_016,2016-04-27,Bk2,sandFineContent,38.3
MOAB_016,2016-04-27,Bk2,sandMediumContent,7.2
MOAB_016,2016-04-27,Bk2,sandCoarseContent,4
MOAB_025,2016-04-27,A,biogeoTopDepth,0
MOAB_025,2016-04-27,A,biogeoBottomDepth,7
MOAB_025,2016-04-27,A,biogeoCenterDepth,3.5
MOAB_025,2016-04-27,A,coarseFrag2To5,34.6
MOAB_025,2016-04-27,A,coarseFrag5To20,40.3
MOAB_025,2016-04-27,A,sandTotal,66.9
MOAB_025,2016-04-27,A,siltTotal,19
MOAB_025,2016-04-27,A,clayTotal,14.1
MOAB_025,2016-04-27,A,carbonateClay,3.5
MOAB_025,2016-04-27,A,clayFineContent,NA
MOAB_025,2016-04-27,A,siltFineContent,6.9
MOAB_025,2016-04-27,A,siltCoarseContent,12.1
MOAB_025,2016-04-27,A,sandVeryFineContent,3.7
MOAB_025,2016-04-27,A,sandFineContent,30.2
MOAB_025,2016-04-27,A,sandMediumContent,28.3
MOAB_025,2016-04-27,A,sandCoarseContent,3.3
MOAB_046,2016-04-28,A,biogeoTopDepth,0
MOAB_046,2016-04-28,A,biogeoBottomDepth,8
MOAB_046,2016-04-28,A,biogeoCenterDepth,4
MOAB_046,2016-04-28,A,coarseFrag2To5,0
MOAB_046,2016-04-28,A,coarseFrag5To20,0
MOAB_046,2016-04-28,A,sandTotal,71.6
MOAB_046,2016-04-28,A,siltTotal,18.3
MOAB_046,2016-04-28,A,clayTotal,10.1
MOAB_046,2016-04-28,A,carbonateClay,NA
MOAB_046,2016-04-28,A,clayFineContent,NA
MOAB_046,2016-04-28,A,siltFineContent,5
MOAB_046,2016-04-28,A,siltCoarseContent,13.3
MOAB_046,2016-04-28,A,sandVeryFineContent,46.8
MOAB_046,2016-04-28,A,sandFineContent,22.9
MOAB_046,2016-04-28,A,sandMediumContent,1.6
MOAB_046,2016-04-28,A,sandCoarseContent,0.3
MOAB_046,2016-04-28,Bk1,biogeoTopDepth,37
MOAB_046,2016-04-28,Bk1,biogeoBottomDepth,68
MOAB_046,2016-04-28,Bk1,biogeoCenterDepth,52.5
MOAB_046,2016-04-28,Bk1,coarseFrag2To5,88.2
MOAB_046,2016-04-28,Bk1,coarseFrag5To20,163.7
MOAB_046,2016-04-28,Bk1,sandTotal,61.5
MOAB_046,2016-04-28,Bk1,siltTotal,19.5
MOAB_046,2016-04-28,Bk1,clayTotal,19
MOAB_046,2016-04-28,Bk1,carbonateClay,9
MOAB_046,2016-04-28,Bk1,clayFineContent,NA
MOAB_046,2016-04-28,Bk1,siltFineContent,6.6
MOAB_046,2016-04-28,Bk1,siltCoarseContent,12.9
MOAB_046,2016-04-28,Bk1,sandVeryFineContent,38
MOAB_046,2016-04-28,Bk1,sandFineContent,19.3
MOAB_046,2016-04-28,Bk1,sandMediumContent,2.6
MOAB_046,2016-04-28,Bk1,sandCoarseContent,1.1
MOAB_046,2016-04-28,Bk2,biogeoTopDepth,68
MOAB_046,2016-04-28,Bk2,biogeoBottomDepth,92
MOAB_046,2016-04-28,Bk2,biogeoCenterDepth,80
MOAB_046,2016-04-28,Bk2,coarseFrag2To5,77.1
MOAB_046,2016-04-28,Bk2,coarseFrag5To20,118.9
MOAB_046,2016-04-28,Bk2,sandTotal,77.4
MOAB_046,2016-04-28,Bk2,siltTotal,12.4
MOAB_046,2016-04-28,Bk2,clayTotal,10.2
MOAB_046,2016-04-28,Bk2,carbonateClay,4.3
MOAB_046,2016-04-28,Bk2,clayFineContent,NA
MOAB_046,2016-04-28,Bk2,siltFineContent,4.7
MOAB_046,2016-04-28,Bk2,siltCoarseContent,7.7
MOAB_046,2016-04-28,Bk2,sandVeryFineContent,36.3
MOAB_046,2016-04-28,Bk2,sandFineContent,32.3
MOAB_046,2016-04-28,Bk2,sandMediumContent,4
MOAB_046,2016-04-28,Bk2,sandCoarseContent,3.6
MOAB_010,2016-04-28,A,biogeoTopDepth,0
MOAB_010,2016-04-28,A,biogeoBottomDepth,6
MOAB_010,2016-04-28,A,biogeoCenterDepth,3
MOAB_010,2016-04-28,A,coarseFrag2To5,3.6
MOAB_010,2016-04-28,A,coarseFrag5To20,2.3
MOAB_010,2016-04-28,A,sandTotal,79.5
MOAB_010,2016-04-28,A,siltTotal,12.6
MOAB_010,2016-04-28,A,clayTotal,7.9
MOAB_010,2016-04-28,A,carbonateClay,0
MOAB_010,2016-04-28,A,clayFineContent,NA
MOAB_010,2016-04-28,A,siltFineContent,4
MOAB_010,2016-04-28,A,siltCoarseContent,8.6
MOAB_010,2016-04-28,A,sandVeryFineContent,30
MOAB_010,2016-04-28,A,sandFineContent,45
MOAB_010,2016-04-28,A,sandMediumContent,4.3
MOAB_010,2016-04-28,A,sandCoarseContent,0.2
MOAB_010,2016-04-28,C,biogeoTopDepth,77
MOAB_010,2016-04-28,C,biogeoBottomDepth,100
MOAB_010,2016-04-28,C,biogeoCenterDepth,88.5
MOAB_010,2016-04-28,C,coarseFrag2To5,35
MOAB_010,2016-04-28,C,coarseFrag5To20,83.4
MOAB_010,2016-04-28,C,sandTotal,82.7
MOAB_010,2016-04-28,C,siltTotal,8.4
MOAB_010,2016-04-28,C,clayTotal,8.9
MOAB_010,2016-04-28,C,carbonateClay,2
MOAB_010,2016-04-28,C,clayFineContent,NA
MOAB_010,2016-04-28,C,siltFineContent,1.9
MOAB_010,2016-04-28,C,siltCoarseContent,6.5
MOAB_010,2016-04-28,C,sandVeryFineContent,27.8
MOAB_010,2016-04-28,C,sandFineContent,44.7
MOAB_010,2016-04-28,C,sandMediumContent,9.4
MOAB_010,2016-04-28,C,sandCoarseContent,0.5
MOAB_010,2016-04-28,Bw1,biogeoTopDepth,6
MOAB_010,2016-04-28,Bw1,biogeoBottomDepth,23
MOAB_010,2016-04-28,Bw1,biogeoCenterDepth,14.5
MOAB_010,2016-04-28,Bw1,coarseFrag2To5,27.1
MOAB_010,2016-04-28,Bw1,coarseFrag5To20,67.6
MOAB_010,2016-04-28,Bw1,sandTotal,77.2
MOAB_010,2016-04-28,Bw1,siltTotal,12.6
MOAB_010,2016-04-28,Bw1,clayTotal,10.2
MOAB_010,2016-04-28,Bw1,carbonateClay,0
MOAB_010,2016-04-28,Bw1,clayFineContent,NA
MOAB_010,2016-04-28,Bw1,siltFineContent,3.8
MOAB_010,2016-04-28,Bw1,siltCoarseContent,8.8
MOAB_010,2016-04-28,Bw1,sandVeryFineContent,27.2
MOAB_010,2016-04-28,Bw1,sandFineContent,45.4
MOAB_010,2016-04-28,Bw1,sandMediumContent,4.3
MOAB_010,2016-04-28,Bw1,sandCoarseContent,0.2
MOAB_046,2016-04-28,Bw,biogeoTopDepth,8
MOAB_046,2016-04-28,Bw,biogeoBottomDepth,37
MOAB_046,2016-04-28,Bw,biogeoCenterDepth,22.5
MOAB_046,2016-04-28,Bw,coarseFrag2To5,48.7
MOAB_046,2016-04-28,Bw,coarseFrag5To20,17.6
MOAB_046,2016-04-28,Bw,sandTotal,66.7
MOAB_046,2016-04-28,Bw,siltTotal,18.2
MOAB_046,2016-04-28,Bw,clayTotal,15.1
MOAB_046,2016-04-28,Bw,carbonateClay,1.8
MOAB_046,2016-04-28,Bw,clayFineContent,NA
MOAB_046,2016-04-28,Bw,siltFineContent,5.2
MOAB_046,2016-04-28,Bw,siltCoarseContent,13
MOAB_046,2016-04-28,Bw,sandVeryFineContent,40.6
MOAB_046,2016-04-28,Bw,sandFineContent,24.4
MOAB_046,2016-04-28,Bw,sandMediumContent,1.6
MOAB_046,2016-04-28,Bw,sandCoarseContent,0.1
MOAB_010,2016-04-28,Bk,biogeoTopDepth,41
MOAB_010,2016-04-28,Bk,biogeoBottomDepth,77
MOAB_010,2016-04-28,Bk,biogeoCenterDepth,59
MOAB_010,2016-04-28,Bk,coarseFrag2To5,5.3
MOAB_010,2016-04-28,Bk,coarseFrag5To20,1.4
MOAB_010,2016-04-28,Bk,sandTotal,82.3
MOAB_010,2016-04-28,Bk,siltTotal,8.6
MOAB_010,2016-04-28,Bk,clayTotal,9.1
MOAB_010,2016-04-28,Bk,carbonateClay,3.1
MOAB_010,2016-04-28,Bk,clayFineContent,NA
MOAB_010,2016-04-28,Bk,siltFineContent,2.3
MOAB_010,2016-04-28,Bk,siltCoarseContent,6.3
MOAB_010,2016-04-28,Bk,sandVeryFineContent,19.7
MOAB_010,2016-04-28,Bk,sandFineContent,55.4
MOAB_010,2016-04-28,Bk,sandMediumContent,5.4
MOAB_010,2016-04-28,Bk,sandCoarseContent,1
MOAB_010,2016-04-28,Bw2,biogeoTopDepth,23
MOAB_010,2016-04-28,Bw2,biogeoBottomDepth,41
MOAB_010,2016-04-28,Bw2,biogeoCenterDepth,32
MOAB_010,2016-04-28,Bw2,coarseFrag2To5,8.8
MOAB_010,2016-04-28,Bw2,coarseFrag5To20,0
MOAB_010,2016-04-28,Bw2,sandTotal,77.5
MOAB_010,2016-04-28,Bw2,siltTotal,12.2
MOAB_010,2016-04-28,Bw2,clayTotal,10.3
MOAB_010,2016-04-28,Bw2,carbonateClay,2.9
MOAB_010,2016-04-28,Bw2,clayFineContent,NA
MOAB_010,2016-04-28,Bw2,siltFineContent,3.3
MOAB_010,2016-04-28,Bw2,siltCoarseContent,8.9
MOAB_010,2016-04-28,Bw2,sandVeryFineContent,23.6
MOAB_010,2016-04-28,Bw2,sandFineContent,47.6
MOAB_010,2016-04-28,Bw2,sandMediumContent,5.7
MOAB_010,2016-04-28,Bw2,sandCoarseContent,0.5
SRER_043,2017-11-07,A,biogeoTopDepth,0
SRER_043,2017-11-07,A,biogeoBottomDepth,5
SRER_043,2017-11-07,A,biogeoCenterDepth,2.5
SRER_043,2017-11-07,A,coarseFrag2To5,2.5
SRER_043,2017-11-07,A,coarseFrag5To20,0
SRER_043,2017-11-07,A,sandTotal,74.8
SRER_043,2017-11-07,A,siltTotal,20.3
SRER_043,2017-11-07,A,clayTotal,4.9
SRER_043,2017-11-07,A,carbonateClay,0
